Time/s,Azimuth/deg,Zenith/deg
196801,65.282,62.501
196961,9.7942,60.278
197121,315.78,56.834
197281,264.88,54.012
197441,216.27,53.276
197601,167.05,54.362
197761,115.21,55.515
197921,60.99,54.945
198081,6.1003,52.09
198241,312.82,48.08
198401,262.87,45.196
198561,215.25,45.078
198721,166.63,47.023
198881,115.22,48.727
199041,61.769,48.266
199201,8.2363,45.253
199361,316.78,41.146
199521,268.52,38.682
199681,221.5,39.698
199841,172.38,42.963
200001,120.48,45.672
200161,67.413,45.912
200321,15.364,43.575
200481,326.01,40.373
200641,278.9,39.074
200801,230.79,41.219
200961,179.47,45.314
201121,125.88,48.617
201281,72.174,49.477
201441,20.369,48.059
201601,331.37,46.122
201761,283.69,45.963
201921,234.03,48.538
202081,181,52.48
202241,126.08,55.52
202401,71.569,56.356
202561,19.301,55.351
202721,329.72,54.177
202881,281.12,54.644
203041,230.57,57.223
203201,176.87,60.629
203361,121.4,63.006
203521,66.498,63.407
203681,13.897,62.391
203841,323.84,61.57
204001,274.61,62.392
204161,223.58,64.935
204321,169.63,67.869
204481,114.03,69.606
204641,59.029,69.531
204801,6.3113,68.425
204961,315.96,67.881
205121,266.28,69.057
205281,214.9,71.696
205441,160.81,74.354
205601,105.17,75.622
205761,50.176,75.199
205921,357.38,74.097
206081,306.74,73.901
206241,256.58,75.526
206401,204.8,78.409
206561,150.53,80.9625
206721,94.832,81.8958
206881,39.79,81.2035
207041,346.81,80.1364
207201,295.72,80.2853
207361,244.92,82.3513
207521,192.58,85.5068
207681,137.99,87.9973
207841,82.155,88.5779
208001,26.99,87.505
208161,333.72,86.2769
208321,282.04,86.5129
208481,230.42,88.7514
208641,177.3,91.9615
208801,122.23,94.2295
208961,66.239,94.2787
209121,11.058,92.5566
209281,317.65,90.79747
209441,265.51,90.667
209601,213.12,92.5863
209761,159.18,95.4002
209921,103.61,97.1293
210081,47.63,96.4789
210241,352.82,93.9865
210401,299.77,91.525
210561,247.68,90.77136
210721,194.97,92.0415
210881,140.58,94.1193
211041,84.756,95.1066
211201,29.041,93.8233
211361,334.94,90.83035
211521,282.7,87.9729
211681,231.18,86.8433
211841,178.7,87.625
212001,124.3,89.0597
212161,68.524,89.41142
212321,13.143,87.7372
212481,319.73,84.6555
212641,268.34,81.8947
212801,217.54,80.8676
212961,165.47,81.5681
213121,111.23,82.6703
213281,55.57,82.6024
213441,0.42317,80.7089
213601,307.49,77.753
213761,256.77,75.369
213921,206.54,74.741
214081,154.77,75.609
214241,100.63,76.548
214401,45.007,76.136
214561,349.98,74.015
214721,297.37,71.159
214881,247.13,69.168
215041,197.3,68.968
215201,145.7,70.008
215361,91.566,70.741
215521,35.948,69.884
215681,341,67.384
215841,288.64,64.471
216001,238.83,62.758
216161,189.38,62.91
216321,137.95,64.036
216481,83.884,64.447
216641,28.361,62.99
216801,333.57,59.914
216961,281.54,56.767
217121,232.3,55.262
217281,183.4,55.798
217441,132.33,57.071
217601,78.58,57.193
217761,23.478,55.115
217921,329.22,51.382
218081,277.89,47.943
218241,229.58,46.786
218401,181.44,48.045
218561,130.85,49.858
218721,77.708,50.073
218881,23.632,47.732
219041,330.82,43.663
219201,281.09,40.263
219361,233.91,39.91
219521,185.92,42.434
219681,135.08,45.319
219841,82.235,46.216
220001,29.448,44.36
220161,338.78,40.874
220321,290.99,38.38
220481,243.84,39.226
220641,194.08,42.885
220801,141.48,46.622
220961,87.851,48.226
221121,35.376,47.228
221281,345.58,44.944
221441,297.98,43.771
221601,249.55,45.442
221761,197.81,49.274
221921,143.48,52.927
222081,88.802,54.568
222241,35.835,53.984
222401,345.64,52.53
222561,297.23,52.221
222721,247.73,54.185
222881,195.06,57.645
223041,139.98,60.672
223201,84.735,61.836
223361,31.365,61.168
223521,340.7,60.051
223681,291.61,60.194
223841,241.49,62.268
224001,188.46,65.338
224161,133.15,67.708
224321,77.744,68.295
224481,24.237,67.401
224641,333.31,66.463
224801,283.78,66.965
224961,233.22,69.21
225121,179.99,72.064
225281,124.62,73.946
225441,69.201,74.078
225601,15.663,73.039
225761,324.53,72.341
225921,274.58,73.277
226081,223.6,75.827
226241,170.14,78.65
226401,114.7,80.215
226561,59.263,80.0148
226721,5.6299,78.908
226881,314.18,78.492
227041,263.67,79.891
227201,212.12,82.8051
227361,158.31,85.6813
227521,102.72,86.9774
227681,47.183,86.4114
227841,353.34,85.1254
228001,301.42,84.8146
228161,250.16,86.4749
228321,197.83,89.5851
228481,143.48,92.4008
228641,87.648,93.3017
228801,32.038,92.1539
228961,338.06,90.36687
229121,285.71,89.75124
229281,233.7,91.2143
229441,180.5,94.0835
229601,125.5,96.5031
229761,69.476,96.7916
229921,14.068,94.8794
230081,320.36,92.3555
230241,268.02,91.113
230401,215.67,91.9801
230561,161.89,94.1847
230721,106.44,95.8837
230881,50.454,95.4793
231041,355.6,92.9453
231201,302.64,89.88947
231361,250.88,88.174
231521,198.75,88.5135
231681,144.92,90.050788
231841,89.393,91.0351
232001,33.624,90.092812
232161,339.39,87.3039
232321,287.29,84.1994
232481,236.33,82.4941
232641,184.69,82.7243
232801,131.07,83.9205
232961,75.656,84.4286
233121,20.088,83.1484
233281,326.3,80.3542
233441,274.88,77.533
233601,224.6,76.204
233761,173.4,76.655
233921,119.95,77.762
234081,64.594,77.946
234241,9.1312,76.384
234401,315.62,73.604
234561,264.69,71.122
234721,214.9,70.255
234881,163.96,70.994
235041,110.57,72.029
235201,55.21,71.846
235361,359.79,69.893
235521,306.47,66.987
235681,255.94,64.733
235841,206.56,64.253
236001,155.84,65.204
236161,102.5,66.061
236321,47.185,65.366
236481,351.86,62.836
236641,298.77,59.608
236801,248.7,57.453
236961,199.85,57.327
237121,149.48,58.494
237281,96.383,59.161
237441,41.355,57.898
237601,346.4,54.673
237761,293.8,50.995
237921,244.5,48.947
238081,196.46,49.386
238241,146.64,51.073
238401,94.042,51.846
238561,39.775,50.276
238721,345.92,46.565
238881,294.63,42.619
239041,246.61,40.996
239201,199.25,42.511
239361,149.52,45.276
239521,97.192,46.73
239681,43.969,45.508
239841,352.04,42.083
240001,302.99,38.679
240161,256.03,38.085
240321,207.75,40.898
240481,156.44,44.771
240641,103.24,47.055
240801,50.291,46.635
240961,359.55,44.261
241121,311.56,42.175
241281,264.05,42.716
241441,213.77,46.09
241601,160.37,50.141
241761,105.81,52.584
241921,52.283,52.594
242081,1.3433,51.079
242241,312.82,50.054
242401,264.2,51.221
242561,212.72,54.47
242721,158.3,57.995
242881,102.95,59.961
243041,48.915,59.839
243201,357.52,58.64
243361,308.31,58.161
243521,258.93,59.614
243681,206.93,62.601
243841,152.16,65.489
244001,96.559,66.807
244161,42.329,66.335
244321,350.68,65.211
244481,301.03,65.079
244641,251.15,66.777
244801,198.86,69.624
244961,143.98,72.032
245121,88.338,72.811
245281,34.085,72.048
245441,342.3,71.03
245601,292.3,71.283
245761,241.98,73.332
245921,189.41,76.221
246081,134.44,78.34
246241,78.781,78.733
246401,24.495,77.789
246561,332.51,76.953
246721,282.05,77.651
246881,231.18,80.1268
247041,178.22,83.1731
247201,123.08,85.1077
247361,67.343,85.1507
247521,12.922,83.9913
247681,320.58,83.2413
247841,269.48,84.2501
248001,217.85,87.0371
248161,164.31,90.17307
248321,108.88,91.8556
248481,53.018,91.4007
248641,358.46,89.77077
248801,305.75,88.76
248961,253.95,89.67532
249121,201.44,92.3734
249281,147.15,95.2758
249441,91.359,96.4771
249601,35.538,95.3142
249761,341.15,92.9431
249921,288.42,91.3111
250081,236.25,91.692
250241,183.09,93.8249
250401,128.18,96.0818
250561,72.182,96.5921
250721,16.715,94.732
250881,322.98,91.712
251041,270.8,89.50986
251201,218.84,89.32349
251361,165.56,90.78313
251521,110.46,92.2828
251681,54.518,92.136
251841,359.56,89.85896
252001,306.65,86.6302
252161,255.32,84.3168
252321,203.94,83.9631
252481,150.91,85.0612
252641,95.897,86.0338
252801,40.117,85.432
252961,345.56,83.0045
253121,293.33,79.938
253281,242.76,77.936
253441,191.94,77.816
253601,139.18,78.879
253761,84.266,79.552
253921,28.586,78.619
254081,334.27,76.111
254241,282.51,73.306
254401,232.5,71.762
254561,182.06,72.015
254721,129.44,73.134
254881,74.54,73.53
255041,18.888,72.213
255201,324.71,69.518
255361,273.31,66.878
255521,223.75,65.731
255681,173.59,66.304
255841,121.04,67.395
256001,66.15,67.393
256161,10.545,65.526
256321,316.52,62.449
256481,265.48,59.813
256641,216.41,58.981
256801,166.62,59.834
256961,114.28,60.851
257121,59.57,60.367
257281,4.217,57.814
257441,310.53,54.186
257601,260.07,51.464
257761,211.77,51.034
257921,162.57,52.371
258081,110.66,53.529
258241,56.517,52.745
258401,1.9685,49.626
258561,309.28,45.518
258721,259.98,42.868
258881,212.65,43.236
259041,163.89,45.587
259201,112.3,47.426
259361,58.975,46.906
259521,6.0124,43.845
259681,315.45,39.913
259841,267.83,37.949
260001,220.59,39.571
260161,170.73,43.214
260321,118.29,46.026
260481,65.153,46.273
260641,13.486,44.071
260801,324.63,41.285
260961,277.51,40.575
261121,228.71,43.126
261281,176.56,47.284
261441,122.45,50.442
261601,68.589,51.167
261761,16.881,49.816
261921,327.93,48.209
262081,279.93,48.458
262241,229.72,51.215
262401,176.21,55.023
262561,121.04,57.76
262721,66.498,58.336
262881,14.322,57.281
263041,324.75,56.303
263201,275.89,57.04
263361,224.96,59.715
263521,170.96,62.952
263681,115.4,65.007
263841,60.574,65.133
264001,8.1306,64.049
264161,318.12,63.391
264321,268.71,64.447
264481,217.37,67.08
264641,163.2,69.87
264801,107.54,71.327
264961,52.675,71.028
265121,0.13537,69.905
265281,309.84,69.556
265441,259.98,70.983
265601,208.31,73.73
265761,154,76.275
265921,98.326,77.307
266081,43.455,76.714
266241,350.81,75.647
266401,300.16,75.681
266561,249.79,77.569
266721,197.7,80.561
266881,143.2,83.0042
267041,87.449,83.7072
267201,32.498,82.8516
267361,339.61,81.8172
267521,288.44,82.1694
267681,237.37,84.4506
267841,184.68,87.6641
268001,129.83,89.9956592
268161,73.933,90.29453
268321,18.856,88.9993
268481,325.66,87.7276
268641,273.88,88.0629
268801,221.95,90.39145
268961,168.46,93.5365
269121,113.13,95.5442
269281,57.124,95.2355
269441,2.118,93.2271
269601,308.88,91.3492
269761,256.72,91.2136
269921,204.09,93.0916
270081,149.85,95.7079
270241,94.093,97.0877
270401,38.216,96.0648
270561,343.72,93.3253
270721,290.97,90.79048
270881,239,90.050932
271041,186.21,91.2672
271201,131.63,93.1242
271361,75.756,93.7711
271521,20.225,92.1902
271681,326.49,89.08019
271841,274.6,86.2935
272001,223.25,85.3028
272161,170.75,86.1244
272321,116.25,87.4112
272481,60.47,87.495
272641,5.2781,85.6105
272801,312.2,82.5183
272961,261.12,79.943
273121,210.45,79.157
273281,158.33,79.971
273441,103.97,80.9775
273601,48.295,80.6848
273761,353.32,78.62
273921,300.68,75.692
274081,250.21,73.532
274241,200.05,73.164
274401,148.16,74.143
274561,93.864,74.969
274721,38.212,74.315
274881,343.34,72.011
275041,291.01,69.175
275201,241.01,67.396
275361,191.21,67.428
275521,139.45,68.525
275681,85.155,69.085
275841,29.516,67.936
276001,334.74,65.214
276161,282.68,62.3
276321,233.13,60.787
276481,183.72,61.151
276641,132.16,62.297
276801,77.983,62.49
276961,22.504,60.7
277121,327.95,57.375
277281,276.31,54.226
277441,227.42,52.963
277601,178.62,53.766
277761,127.47,55.1
277921,73.706,55.038
278081,18.807,52.662
278241,324.99,48.724
278401,274.26,45.366
278561,226.4,44.595
278721,178.3,46.279
278881,127.56,48.284
279041,74.449,48.447
279201,20.784,45.975
279361,328.75,41.916
279521,279.86,38.844
279681,232.89,39.081
279841,184.39,42.109
280001,133,45.211
280161,79.996,46.136
280321,27.544,44.339
280481,337.53,41.147
280641,290.13,39.218
280801,242.54,40.616
280961,191.89,44.518
281121,138.59,48.219
281281,84.677,49.709
281441,32.272,48.734
281601,342.64,46.74
281761,294.9,46.031
281921,245.91,48.023
282081,193.57,51.841
282241,138.85,55.245
282401,84.033,56.612
282561,31.12,55.922
282721,340.97,54.619
282881,292.37,54.609
283041,242.47,56.758
283201,189.43,60.129
283361,134.17,62.859
283521,78.931,63.707
283681,25.696,62.893
283841,335.12,61.875
284001,285.92,62.255
284161,235.48,64.481
284321,182.17,67.47
284481,126.76,69.573
284641,71.424,69.884
284801,18.096,68.884
284961,327.28,68.074
285121,277.65,68.827
285281,226.82,71.235
285441,173.32,74.035
285601,117.86,75.694
285761,62.529,75.606
285921,9.1575,74.521
286081,318.1,73.998
286241,268.01,75.208
286401,216.74,77.932
286561,163.01,80.7121
286721,107.47,82.0692
286881,52.097,81.6701
287041,358.58,80.5371
287201,307.14,80.2958
287361,256.42,81.9443
287521,204.54,84.9979
287681,150.43,87.7969
287841,94.719,88.8482
288001,39.236,88.0409
288161,345.49,86.6737
288321,293.52,86.4587
288481,242.02,88.2645
288641,189.32,91.4039
288801,134.64,94.0454
288961,78.706,94.6207
289121,23.204,93.159
289281,329.38,91.2097
289441,277.05,90.58279
289601,224.84,92.0554
289761,171.31,94.808
289921,116.03,96.9353
290081,59.995,96.8413
290241,4.8248,94.6139
290401,311.41,91.942
290561,259.24,90.68146
290721,206.82,91.5185
290881,152.84,93.5489
291041,97.245,94.921
291201,41.351,94.1677
291361,346.82,91.4228
291521,294.23,88.3514
291681,242.72,86.7372
291841,190.61,87.1351
292001,136.67,88.5615
292161,81.094,89.28065
292321,25.453,88.0728
292481,331.53,85.1856
292641,279.78,82.1957
292801,229.04,80.7151
292961,177.41,81.1009
293121,123.68,82.2575
293281,68.207,82.5585
293441,12.755,81.0658
293601,319.24,78.227
293761,268.12,75.577
293921,217.99,74.519
294081,166.73,75.147
294241,113.13,76.216
294401,57.694,76.19
294561,2.3309,74.414
294721,309.08,71.588
294881,258.42,69.276
295041,208.73,68.665
295201,157.69,69.543
295361,104.11,70.486
295521,48.673,70.043
295681,353.36,67.837
295841,300.31,64.861
296001,250.06,62.759
296161,200.79,62.513
296321,149.96,63.56
296481,96.471,64.272
296641,41.12,63.266
296801,345.95,60.443
296961,293.18,57.126
297121,243.47,55.138
297281,194.79,55.278
297441,144.37,56.564
297601,91.193,57.096
297761,36.252,55.531
297921,341.61,52.029
298081,289.51,48.3
298241,240.71,46.519
298401,192.87,47.362
298561,142.96,49.29
298721,90.33,50.039
298881,36.322,48.294
299041,343.08,44.461
299201,292.62,40.658
299361,245.14,39.518
299521,197.61,41.596
299681,147.41,44.69
299841,94.852,46.217
300001,41.872,44.999
300161,350.62,41.733
300321,302.29,38.783
300481,255.31,38.807
300641,206.24,42.047
300801,154.1,46.03
300961,100.47,48.255
301121,47.531,47.828
301281,357.05,45.684
301441,309.12,44.074
301601,261.17,45.067
301761,210.19,48.577
301921,156.25,52.467
302081,101.41,54.65
302241,47.88,54.513
302401,357.02,53.098
302561,308.38,52.383
302721,259.38,53.823
302881,207.46,57.081
303041,152.75,60.357
303201,97.324,61.991
303361,43.376,61.655
303521,352.09,60.483
303681,302.83,60.226
303841,253.16,61.886
304001,200.84,64.863
304161,145.89,67.517
304321,90.298,68.528
304481,36.223,67.87
304641,344.73,66.793
304801,295.05,66.886
304961,244.93,68.792
305121,192.35,71.65
305281,137.32,73.863
305441,81.711,74.388
305601,27.623,73.501
305761,335.97,72.584
305921,285.92,73.097
306081,235.35,75.368
306241,182.49,78.285
306401,127.36,80.2327
306561,71.724,80.4031
306721,17.568,79.37
306881,325.66,78.659
307041,275.08,79.614
307201,223.91,82.2953
307361,170.63,85.3479
307521,115.31,87.0887
307681,59.581,86.8839
307841,5.2581,85.6021
308001,312.94,84.925
308161,261.66,86.1129
308321,209.68,89.01302
308481,155.79,92.0694
308641,100.16,93.4821
308801,44.34,92.7069
308961,349.92,90.87526
309121,297.26,89.83549
309281,245.31,90.79833
309441,192.47,93.4622
309601,137.84,96.1519
309761,81.914,96.9956
309921,26.235,95.4745
310081,332.12,92.8846
310241,279.58,91.192
310401,227.37,91.5569
310561,174,93.568
310721,118.87,95.5358
310881,62.858,95.6739
311041,7.6408,93.5212
311201,314.28,90.39184
311361,262.39,88.2341
311521,210.51,88.1071
311681,157.14,89.49161
311841,101.93,90.74334
312001,46.049,90.2914
312161,351.36,87.8306
312321,298.82,84.6306
312481,247.77,82.5009
312641,196.47,82.3226
312801,143.37,83.4329
312961,88.27,84.2276
313121,32.552,83.3857
313281,338.23,80.8415
313441,286.33,77.877
313601,235.99,76.131
313761,185.18,76.237
313921,132.29,77.338
314081,77.266,77.845
314241,21.629,76.683
314401,327.53,74.069
314561,276.07,71.377
314721,226.24,70.089
314881,175.75,70.547
315041,122.96,71.662
315201,67.927,71.848
315361,12.316,70.267
315521,318.37,67.441
315681,267.26,64.896
315841,217.86,63.983
316001,167.65,64.719
316161,114.93,65.749
316321,59.939,65.48
316481,4.4116,63.3
316641,310.65,60.061
316801,259.96,57.515
316961,211.11,56.931
317121,161.3,57.953
317281,108.85,58.9
317441,54.134,58.137
317601,358.97,55.263
317761,305.68,51.48
317921,255.71,48.903
318081,207.71,48.825
318241,158.51,50.439
318401,106.54,51.618
318561,52.521,50.646
318721,358.41,47.314
318881,306.44,43.185
319041,257.82,40.86
319201,210.66,41.772
319361,161.59,44.537
319521,109.75,46.512
319681,56.558,45.968
319841,4.1989,42.94
320001,314.5,39.3
320161,267.33,37.911
320321,219.6,40.1
320481,168.88,44.022
320641,115.89,46.865
320801,62.667,47.097
320961,11.297,45.054
321121,322.75,42.705
321281,275.43,42.54
321441,225.91,45.397
321601,173.05,49.52
321761,118.51,52.467
321921,64.547,53.024
322081,12.921,51.722
322241,323.95,50.415
322401,275.63,51.016
322561,224.92,53.897
322721,171.02,57.53
322881,115.66,59.944
323041,61.137,60.256
323201,9.0723,59.158
323361,319.49,58.369
323521,270.4,59.353
323681,219.11,62.098
323841,164.86,65.153
324001,109.23,66.892
324161,54.519,66.764
324321,2.2413,65.641
324481,312.27,65.163
324641,262.67,66.451
324801,211.04,69.161
324961,156.65,71.802
325121,100.97,72.991
325281,46.24,72.496
325441,353.87,71.391
325601,303.6,71.26
325761,253.55,72.94
325921,201.58,75.782
326081,147.06,78.204
326241,91.365,79.006
326401,36.616,78.263
326561,344.09,77.255
326721,293.41,77.528
326881,242.8,79.666
327041,190.39,82.7445
327201,135.66,85.0558
327361,79.866,85.5183
327521,25.005,84.5005
327681,332.19,83.4994
327841,280.92,84.0397
328001,229.54,86.5015
328161,176.49,89.73001
328321,121.39,91.8646
328481,65.452,91.8582
328641,10.483,90.3295
328801,317.37,89.00126
328961,265.48,89.40587
329121,213.25,91.7757
329281,159.38,94.8002
329441,103.82,96.5062
329601,47.849,95.8266
329761,353.06,93.5408
329921,300.02,91.5535
330081,247.86,91.4048
330241,195.03,93.2138
330401,140.51,95.5991
330561,84.633,96.6151
330721,28.909,95.2401
330881,334.75,92.2989
331041,282.33,89.7369
331201,230.49,89.04024
331361,177.62,90.21175
331521,122.91,91.8507
331681,67.011,92.1725
331841,11.688,90.33132
332001,318.31,87.1559
332161,266.76,84.4893
332321,215.58,83.6698
332481,163.04,84.5447
332641,108.44,85.6904
332801,52.669,85.5213
332961,357.67,83.4544
333121,304.92,80.3859
333281,254.13,78.025
333441,203.56,77.488
333601,151.35,78.407
333761,96.871,79.305
333921,41.184,78.786
334081,346.38,76.562
334241,294.04,73.68
334401,243.81,71.753
334561,193.68,71.635
334721,141.65,72.695
334881,87.194,73.379
335041,31.522,72.469
335201,336.83,69.984
335361,284.78,67.18
335521,235,65.616
335681,185.2,65.862
335841,133.29,66.985
336001,78.846,67.342
336161,23.21,65.883
336321,328.63,62.943
336481,276.9,60.041
336641,227.61,58.742
336801,178.24,59.314
336961,126.55,60.463
337121,72.298,60.422
337281,16.91,58.297
337441,322.65,54.739
337601,271.44,51.621
337761,222.92,50.64
337921,174.21,51.736
338081,122.98,53.142
338241,69.246,52.91
338401,14.63,50.268
338561,321.37,46.179
338721,271.32,42.979
338881,223.87,42.668
339041,175.68,44.808
339201,124.71,47.016
339361,71.634,47.154
339521,18.439,44.62
339681,327.25,40.678
339841,279.12,38.046
340001,232.12,38.901
340161,182.91,42.369
340321,130.88,45.62
340481,77.689,46.55
340641,25.519,44.841
340801,336.01,41.999
340961,288.75,40.644
341121,240.57,42.511
341281,189.09,46.54
341441,135.19,50.117
341601,81.042,51.446
341761,28.694,50.474
341921,339.14,48.749
342081,291.18,48.452
342241,241.67,50.694
342401,188.83,54.439
342561,133.81,57.558
342721,78.912,58.634
342881,26.081,57.835
343041,335.97,56.676
343201,287.19,56.939
343361,236.91,59.239
343521,183.56,62.499
343681,128.15,64.926
343841,72.956,65.472
344001,19.877,64.535
344161,329.39,63.634
344321,280.06,64.252
344481,229.33,66.616
344641,175.76,69.514
344801,120.25,71.355
344961,65.018,71.414
345121,11.872,70.343
345281,321.15,69.691
345441,271.39,70.702
345601,220.29,73.265
345761,166.54,76.001
345921,110.99,77.438
346081,55.756,77.149
346241,2.5393,76.048
346401,311.53,75.72
346561,261.27,77.202
346721,209.69,80.0832
346881,155.7,82.8003
347041,100.06,83.9388
347201,44.754,83.3438
347361,351.34,82.1924
347521,299.87,82.1233
347681,248.92,83.9983
347841,196.69,87.1544
348001,142.29,89.83942
348161,86.462,90.61979
348321,31.045,89.55836
348481,337.39,88.1001
348641,285.38,87.958
348801,233.61,89.86655
348961,180.53,92.9806
349121,125.55,95.3993
349281,69.546,95.6224
349441,14.196,93.8432
349601,320.56,91.7347
349761,268.27,91.0862
349921,215.88,92.5373
350081,162.04,95.1306
350241,106.54,96.9341
350401,50.538,96.4588
350561,355.65,93.9487
350721,302.57,91.1701
350881,250.57,89.919753
351041,198.11,90.73406
351201,143.96,92.5859
351361,88.266,93.6351
351521,32.5,92.5613
351681,338.3,89.65539
351841,286.09,86.6227
352001,234.8,85.1512
352161,182.71,85.6285
352321,128.68,86.9536
352481,73.056,87.4213
352641,17.558,85.9753
352801,323.94,83.0276
352961,272.52,80.189
353121,221.96,78.955
353281,170.32,79.498
353441,116.47,80.6078
353601,60.941,80.6999
353761,5.6124,79.007
353921,312.37,76.143
354081,261.54,73.681
354241,211.53,72.894
354401,160.18,73.679
354561,106.41,74.683
354721,50.902,74.428
354881,355.65,72.437
355041,302.67,69.578
355201,252.27,67.443
355361,202.66,67.077
355521,151.49,68.064
355681,97.744,68.882
355841,42.242,68.155
356001,347.06,65.693
356161,294.3,62.657
356321,244.34,60.72
356481,195.16,60.705
356641,144.23,61.829
356801,90.608,62.372
356961,35.262,61.043
357121,340.3,57.933
357281,287.89,54.548
357441,238.57,52.761
357601,190.05,53.191
357761,139.57,54.602
357921,86.352,55.003
358081,31.562,53.152
358241,337.32,49.407
358401,285.81,45.686
358561,237.54,44.242
358721,189.82,45.537
358881,139.76,47.727
359041,87.088,48.475
359201,33.398,46.605
359361,340.87,42.739
359521,291.29,39.194
359681,244.2,38.615
359841,196.27,41.245
360001,145.45,44.618
360161,92.608,46.197
360321,39.844,45.012
360481,349.19,41.978
360641,301.36,39.547
360801,254.12,40.157
360961,204.19,43.709
361121,151.28,47.695
361281,97.269,49.798
361441,44.333,49.34
361601,354.02,47.417
361761,306.04,46.249
361921,257.6,47.617
362081,206.02,51.185
362241,151.63,54.86
362401,96.609,56.752
362561,43.1,56.452
362721,352.31,55.128
362881,303.55,54.694
363041,254.18,56.366
363201,201.88,59.599
363361,146.94,62.611
363521,91.478,63.915
363681,37.65,63.382
363841,346.49,62.254
364001,297.16,62.221
364161,247.22,64.071
364321,194.59,67.025
364481,139.49,69.443
364641,83.934,70.165
364801,30.027,69.351
364961,338.67,68.353
365121,288.95,68.687
365281,238.59,70.795
365441,185.73,73.654
365601,130.55,75.67
365761,74.993,75.959
365921,21.066,74.976
366081,329.53,74.19
366241,279.38,74.971
366401,228.54,77.456
366561,175.39,80.3815
366721,120.11,82.1467
366881,64.511,82.0981
367041,10.476,80.9886
367201,318.61,80.4114
367361,267.87,81.6138
367521,216.38,84.4716
367681,162.79,87.497
367841,107.3,89.01725
368001,51.582,88.5509
368161,357.36,87.1401
368321,305.04,86.5212
368481,253.56,87.8542
368641,201.23,90.81802
368801,146.98,93.7441
368961,91.195,94.8514
369121,35.442,93.7415
369281,341.19,91.7047
369441,288.61,90.62442
369601,236.5,91.6033
369761,183.34,94.1853
369921,128.41,96.6173
370081,72.407,97.0852
370241,16.922,95.2216
370401,323.12,92.4455
370561,270.79,90.71744
370721,218.57,91.071
370881,165.02,92.9488
371041,109.72,94.6186
371201,53.737,94.3991
371361,358.8,91.997
371521,305.82,88.8138
371681,254.22,86.7479
371841,202.41,86.708
372001,148.96,88.0292
372161,93.661,89.04441
372321,37.861,88.3123
372481,343.44,85.707
372641,291.26,82.5795
372801,240.47,80.6669
372961,189.23,80.678
373121,136.03,81.7996
373281,80.846,82.4163
373441,25.198,81.3463
373601,331.12,78.708
373761,279.53,75.87
373921,229.38,74.389
374081,178.56,74.71
374241,125.52,75.825
374401,70.384,76.149
374561,14.801,74.755
374721,320.94,72.045
374881,269.76,69.477
375041,220.08,68.443
375201,169.53,69.081
375361,116.55,70.157
375521,61.405,70.107
375681,5.8555,68.251
375841,312.15,65.3
376001,261.34,62.863
376161,212.1,62.185
376321,161.82,63.064
376481,108.95,64.004
376641,53.888,63.446
376801,358.47,60.951
376961,305.01,57.563
377121,254.69,55.132
377281,206.07,54.816
377441,156.25,56.011
377601,103.7,56.883
377761,49.034,55.844
377921,354.14,52.669
378081,301.32,48.772
378241,251.89,46.397
378401,204.17,46.726
378561,154.92,48.643
378721,102.87,49.861
378881,49.035,48.738
379041,355.47,45.26
379201,304.31,41.206
379361,256.36,39.304
379521,209.17,40.8
379681,159.62,43.959
379841,107.45,46.055
380001,54.375,45.513
380161,2.6046,42.596
380321,313.66,39.348
380481,266.68,38.571
380641,218.26,41.247
380801,166.66,45.335
380961,113.13,48.131
381121,59.823,48.32
381281,8.6694,46.438
381441,320.27,44.517
381601,272.62,44.837
381761,222.42,47.907
381921,168.97,51.916
382081,114.11,54.602
382241,60.08,54.964
382401,8.5325,53.697
382561,319.52,52.662
382721,270.86,53.568
382881,219.71,56.525
383041,165.48,59.956
383201,110,62.039
383361,55.541,62.094
383521,3.6041,60.963
383681,314.02,60.364
383841,264.69,61.578
384001,213.07,64.374
384161,158.6,67.239
384321,102.94,68.671
384481,48.356,68.315
384641,356.25,67.185
384801,306.3,66.907
384961,256.5,68.426
385121,204.58,71.202
385281,149.99,73.688
385441,94.308,74.622
385601,39.723,73.96
385761,347.51,72.905
385921,297.23,73.013
386081,246.97,74.943
386241,194.7,77.865
386401,139.98,80.1528
386561,84.269,80.7263
386721,29.638,79.85
386881,337.21,78.918
387041,286.46,79.432
387201,235.58,81.8032
387361,182.84,84.9388
387521,127.89,87.0925
387681,72.06,87.3005
387841,17.291,86.1168
388001,324.53,85.1427
388161,273.13,85.848
388321,221.43,88.4489
388481,168,91.6439
388641,112.67,93.5414
388801,56.72,93.2072
388961,1.8851,91.4361
389121,308.87,90.039558
389281,256.88,90.48409
389441,204.34,92.8468
389601,150.12,95.698
389761,94.365,97.0675
389921,38.485,96.0146
390081,343.97,93.4718
390241,291.15,91.3949
390401,239.02,91.2347
390561,186.01,92.9568
390721,131.26,95.0892
390881,75.308,95.7393
391041,19.78,94.0427
391201,325.99,90.95161
391361,273.89,88.4127
391521,222.19,87.7913
391681,169.26,88.9314
391841,114.43,90.36018
392001,58.542,90.37654
392161,3.4422,88.313
392321,310.43,85.1203
392481,259.19,82.617
392641,208.14,81.9946
392801,155.55,82.9306
392961,100.85,83.9378
393121,45.097,83.5276
393281,350.31,81.3025
393441,297.86,78.287
393601,247.34,76.16
393761,196.84,75.873
393921,144.52,76.881
394081,89.903,77.654
